0,1,2,3,4,5,6,7,8,9,10,11
-1.0145288,1.2190183,1.3232297,-0.13456361,-0.5735595,-0.19581103,-0.35184768,1.3734512,0.48232546,-0.45417306,-0.05686289,0.06879968
0.04989056,-0.65077657,-0.5406277,-0.04415839,-0.5939347,0.12596525,-0.34108666,-1.2509756,-1.1677512,-0.85678583,-0.19233434,-0.050456636
-0.33076996,-0.24023953,-0.7060489,1.5002724,0.9687733,-1.3884306,-1.5608426,-1.0850505,0.85849863,-0.16201724,1.9423006,0.50689197
0.36997408,0.4569277,-0.3414993,1.4699965,0.47690976,-0.8661702,-1.7895787,-2.3538387,-0.93862414,-1.0330817,0.96630156,0.028163388
1.153529,0.07997543,0.27163142,-0.35802105,0.063838325,0.88671637,0.58144027,1.0185353,2.043635,1.589026,2.0395021,2.5281758
-0.33154303,0.6073668,0.8809611,0.16938995,-1.0103139,0.87155974,2.888615,0.70320785,0.28870606,-1.0773339,0.082648985,-0.5320694
0.9933094,1.2014322,0.2011364,-0.20961547,0.060952395,-0.6356775,0.7510156,-0.30372855,-0.996094,0.077355035,-0.6572698,-1.3493254
1.0460246,1.1329054,1.4778653,3.4636626,1.5283749,-0.13066933,-0.47843117,0.9525752,0.71230906,0.093167976,-0.15209861,0.24002805
1.9299147,1.4038489,0.3324461,0.33292818,-0.10866992,0.31650996,-0.2818765,1.0581298,1.5116286,0.48901555,1.2032679,-0.5272866
-1.2268065,-0.46854904,-0.48651284,-0.3066755,0.809448,-0.3453615,0.2701359,1.9774824,0.057262782,-1.009006,-0.4314721,0.09664901
0.40821233,-1.3070862,-1.319744,0.33555183,-0.35909563,-0.07590167,0.3957337,0.3876295,0.06257274,-0.12573412,-0.7842832,-0.57628167
0.9126886,0.70054346,-0.95632213,-0.41308784,-0.22548288,1.750982,2.6610022,1.253776,1.043809,-0.60164744,-1.009137,-0.26206043
0.96889293,-0.2581073,-0.89506763,1.1425592,0.95102173,0.8974067,-0.1546773,-0.6747463,0.063307606,-0.0043821186,-1.6649309,-2.6725063
-1.0249811,0.19985555,1.0645695,2.6117682,1.497271,-0.51958543,0.529443,0.54054964,1.7269722,1.3624605,0.44612244,-0.10623352
-1.8790227,-1.027092,-0.19832504,0.6360093,0.9226646,1.8942184,1.0846637,-0.65403956,0.021648219,-0.40704444,-0.43148288,-1.5004042
0.21642205,0.089695625,0.42121473,0.80122733,-0.29866952,0.37215152,1.1435316,0.96553063,0.39446145,0.09645398,0.92357147,-0.6764237
-0.17125791,1.3193613,0.5119703,0.29999122,-0.87998116,-1.3245565,0.5020321,-0.8756091,-1.0550908,0.33068612,1.9666326,0.33052543
1.3019971,1.281814,0.0052983616,0.28173992,0.2254173,-0.77419394,0.16551657,-0.01191659,-0.7875944,-0.59944874,0.36802775,-1.7957516
-0.6557989,-0.3200403,0.8033465,2.4383488,1.4117813,0.2309496,0.49211824,1.3166919,1.4680351,0.8650268,0.011452754,-0.2508647
1.2675736,0.34091043,-1.0210634,1.2353647,0.51751894,0.4834304,0.8611834,-0.3657036,0.85892326,0.88169104,0.64658564,-0.016353022
0.71105605,2.2769554,1.6853119,2.7625437,2.4120853,0.3693169,-1.8007889,-1.499218,-0.6638825,0.21354175,1.5362338,-0.10326994
-0.9673168,0.28664428,1.2161839,-1.3870404,-0.27838355,0.07409033,-1.3052117,1.9375921,1.7533913,0.60031164,0.5706934,-0.7961567
0.00059712183,0.08857228,-0.27946347,1.3770787,0.7459098,0.45413178,0.9690741,0.83814746,0.2724354,-0.8966452,-1.9570992,-2.8891587
-0.87781966,-0.124189965,0.2432642,0.97650796,1.1156383,0.4895608,-0.8431865,-0.83451396,-0.6073339,-0.12051242,1.3726157,0.70512134
-0.30938587,0.43953514,1.2821232,1.1193335,0.56209135,-0.49890476,-0.3626856,-0.6252388,-0.7268368,-0.72604024,0.14157678,0.0842807
0.3355151,0.64818364,-0.16931158,-0.49621004,0.28393713,1.021158,1.0552132,0.8042624,0.20055477,-0.13747282,-0.32007724,0.3030132
0.24144875,1.7230892,0.73291427,0.51181805,1.0862532,0.16542137,-1.9037981,-1.908982,-0.46298093,0.98779476,1.4046848,0.010148649
-2.3920496,-0.7021322,0.16556276,1.1048657,2.10302,0.04848752,-1.1353593,-0.85191774,-0.66282874,-0.40537,0.3113476,-0.35532254
-0.30165884,0.014359302,0.3917584,-0.026460629,0.019032964,-0.3256702,-1.6557673,-1.7627052,-0.8371588,-0.3008257,0.3955907,0.27895078
0.56549126,-1.3285372,-2.307999,-0.8811495,0.39921057,1.5954496,-0.30870098,0.32885054,0.74724257,0.4931755,-0.45455164,0.91656363
0.92829984,1.4774752,-1.0085074,-0.11750774,-0.047031198,-0.8394117,-0.57800245,-0.66523427,0.17884213,0.957903,0.25793698,-2.2493906
-0.71502817,1.142767,1.5680078,-1.2367729,0.28647673,2.292229,0.57155484,-1.5489694,-0.01704888,1.2381711,-0.033096194,-0.1627482
0.609682,-0.0272843,0.08475571,-0.33309376,-0.016417788,0.69213724,-0.079507664,-0.96156573,-2.0216882,-0.05867951,-0.039197713,0.88624096
1.2579973,-0.36020377,1.5168036,0.3968902,0.30882746,1.4011444,-0.036559474,0.68745124,1.1023251,0.94596004,-1.6311716,0.4910583
1.5756118,0.63098675,-0.3129026,-0.15913315,-0.6294951,-0.14232025,-0.8786345,-0.9757091,-0.67266184,-0.7759825,0.10208258,-0.5929337
-1.4443293,1.0914397,0.83699656,-1.2158866,-2.3938,-1.1224399,0.7048926,0.07528462,0.31397983,-1.6834093,-1.5033017,-0.6880624
-0.4743319,-0.49374267,0.27948406,0.414819,-0.7925202,0.11622938,-0.14844646,2.1522098,1.1744075,-0.122377425,1.3519092,0.9686909
-0.3340251,-1.5549293,-1.4350295,-0.5137691,0.37011725,1.0847293,1.4035498,1.8103905,0.34000123,0.8129131,1.0667422,0.36625478
0.97143865,0.19346078,0.9076422,1.2155465,-0.9420916,-0.81716067,-1.4344876,-1.2406644,0.6523185,1.9404671,1.0004078,0.74881774
0.48398504,1.1446071,1.5774064,-1.6347501,-1.2519289,0.87447184,-0.21942542,1.2540271,1.3348845,-1.416162,-1.8321732,-1.0566475
-0.06379844,-0.64714855,0.8521806,-0.09667333,-0.21383108,-0.05922664,-0.7026923,0.028338442,1.1712304,-0.019118592,0.012085349,0.9076867
-0.6343587,-0.82169694,1.1206723,0.5068017,-1.2316757,-0.33369517,0.82833546,0.4524769,0.27201378,-0.07272426,0.69434035,1.3572617
0.3061925,0.83034825,0.7342097,-1.0528592,-1.046302,-1.5896658,-1.6736194,-0.3575775,0.5067084,-0.6463158,-2.2281377,-0.820028
0.0759992,0.08145747,-1.0596302,-0.1576763,-0.2382282,1.1144345,1.1276559,0.049374968,-0.3803727,0.17530258,0.55464774,1.0832776
0.39986387,-0.4065884,0.33520073,-0.88104403,-0.3519081,0.7197869,1.1552805,0.93831146,-1.1224228,0.23500927,0.14473236,-0.6652171
1.1583359,0.32464397,-1.028798,-0.4755691,-1.1310077,-0.30037647,0.7881828,-0.13980922,-1.494534,-1.1303759,-0.776361,-1.2392824
0.7374829,1.7433321,0.43469664,3.0852575,1.0421468,-1.1284045,-1.3382123,-2.889735,-1.1637114,0.7797985,2.8775651,0.78525907
1.1144633,2.6718829,0.8568955,0.9881425,1.3251278,0.5428005,0.5264592,-0.71315515,0.90926886,2.0015552,1.1409259,-1.1476748
0.17829609,1.7462448,1.4518907,0.63045347,0.49902174,0.97904426,1.8794987,0.27960557,-0.9508444,-0.27168843,1.2004528,0.76406133
-0.8681309,-0.1639719,-0.03845279,-0.8845462,-0.27102652,-0.47817126,0.41204986,1.0369444,1.5292754,1.9607618,0.24453613,-0.59508425
-1.5766693,-1.4847761,3.1402154,-0.07260077,-1.5765216,0.5094723,-1.3282285,-0.7930708,1.616182,0.6737838,-1.8723841,0.86301976
0.44361287,0.07614297,-0.7074197,-0.2698696,1.4115882,1.7324574,-0.02787069,-0.5606806,0.10127371,0.04185224,-0.9827302,1.0210167
-0.21107602,0.6480731,0.22640052,-0.32535845,-0.37426722,0.53340995,0.19834407,-0.3628383,-1.393177,-0.6595153,0.95518106,1.5878606
-0.1922227,-2.000523,-1.9240661,-0.75836706,-0.8463239,0.17190535,0.058265403,-0.5799009,-0.2437395,-0.36485812,0.2526835,1.011306
-0.83313847,-0.7597726,-1.0787538,0.43456182,0.18838505,0.89375335,1.389291,0.4833341,-0.43776405,0.56775266,0.88149893,0.05826121
-0.7620117,-0.70054764,-1.8980175,-1.0561138,-0.33393505,1.0821333,1.5896546,-0.32826582,-0.6116974,-0.8960091,0.61562747,-0.15707093
0.6299411,-0.49173838,-1.153799,-1.0401111,-1.6760516,-1.0567325,-1.8244072,-2.0119631,1.5378183,-0.026762355,0.6416395,0.25639385
1.1414443,1.2867314,-0.50977,0.008521346,-0.060417186,0.30411592,1.7411081,1.233201,0.57842755,-0.16557507,0.6673651,-0.36470374
-0.51794237,-0.14786194,0.688781,-1.4596169,-0.008336137,1.3555619,0.6956414,1.0798471,1.2354022,-0.44543356,-0.6207842,0.14168954
-0.317491,0.36404926,0.5645868,-0.23727232,-1.2185801,-0.56323564,1.4273971,1.6138649,-0.60783637,-0.51314986,0.030077806,0.4333273
-2.0858364,0.05969036,0.509891,0.45692566,0.34760702,-1.0099133,-0.555192,0.12716888,1.5023903,1.9203984,-0.61319095,-0.8501444
-1.3600302,1.0798552,0.7445805,-0.7443135,0.34524053,-0.67112887,0.3576486,-0.2858254,1.2205728,1.250619,-0.27140883,-0.6470716
-0.007088716,-0.36084992,0.58135813,-0.09982082,0.88896585,0.22937095,0.7857298,1.3051374,-0.51470035,0.60979915,-0.022447363,0.7966752
0.10845717,1.7147815,2.5295157,2.5140526,1.1491334,-0.5007754,-1.0986345,-1.1591741,0.3684778,2.0376203,-0.3657288,0.27647287
0.14414597,-0.17704538,0.8342098,1.4468528,-0.01894796,-0.26337537,-0.8619443,-0.32238802,1.2294414,1.56689,0.8214187,0.37736472
-0.45483464,0.69618434,1.31951,1.457256,-0.5516044,-1.7949011,-0.45747423,0.045138165,0.5589206,1.1066881,1.1384923,1.233996
-2.3143039,-2.5019927,1.0498589,-1.4038899,-0.8222521,0.8566646,-1.5931747,-0.24785264,2.2028117,2.3046753,-1.1806089,0.28544822
-0.09024028,-0.21363194,-0.87815523,-0.41672507,-0.33004114,-0.39361763,1.1030207,-0.46327233,-0.9895198,-0.5326605,-0.7210581,1.9554297
-1.1368077,-0.22575246,-0.35970464,0.8407209,0.37789667,-0.39990717,1.3679575,0.63247067,-0.8586983,-0.20419899,0.9455062,-0.6280262
-0.5723778,0.32904583,0.41984746,0.34730202,-0.103665195,-2.1721613,-2.0184407,-0.24633065,-1.0716126,0.27147537,1.5122402,0.17443088
1.4994254,1.7878324,0.07964514,1.537692,1.7429652,1.0799538,-0.41506547,-0.37572062,0.10901572,-0.363886,-0.59392256,0.42154628
0.4674341,0.6857225,0.04275846,0.35160777,-0.34271878,-0.50646573,-0.5259018,0.74727285,0.3951857,1.1024686,0.79054564,-0.12897341
1.7961557,1.6618204,1.0694817,0.9776456,2.0896683,0.7379174,0.29735547,0.83550256,-1.3736827,-0.56191033,0.83307934,-0.22855154
-0.23664556,1.5852269,0.23063138,-0.26103234,0.7156868,1.0959203,0.7518368,0.5148246,2.1651683,1.7754053,0.56779337,0.8864894
1.4602007,0.83517283,0.3403384,1.2956239,1.1829953,1.2543929,1.0139033,0.66201705,-0.5873012,-1.1054771,-0.18319994,0.25891918
1.9549863,1.1569741,-0.5406107,1.7700114,1.3994075,2.1873493,-0.1885853,-1.4077573,-0.16882922,0.09773068,1.499063,-0.14535822
0.30959553,-0.69358116,-0.5301234,-0.8133909,-1.1592255,-0.20555836,-1.277283,-0.95490444,-0.8588202,-0.6276734,-1.1647553,-1.2381312
0.45128,2.3167222,0.448526,0.40551707,0.89146924,-0.30591843,-0.80352044,-0.10096228,0.91630495,-0.7711988,0.46504512,0.84358674
-0.56317014,1.8007684,1.1311822,1.860652,0.7745923,-0.29557025,-0.61508584,-1.9663967,1.4269669,1.2208558,1.2387936,1.127296
-0.45379576,-0.023109052,0.6897586,0.63743514,1.2454457,0.84363914,2.4609716,-0.53771687,-1.084824,-0.17400017,0.3061485,0.03002126
-1.8299595,-0.8886119,0.4867915,-0.52785546,0.21155697,-0.90887487,-2.0231183,0.6632649,0.6051175,0.41915277,1.7377774,-0.6076508
-1.271059,-0.4681596,-0.29053822,-1.8149467,-0.3992132,-2.1035364,-1.7845265,-0.5456235,-0.10170651,0.55601007,1.4198099,1.4609119
-1.2140535,0.9701744,0.3130864,0.20510332,0.41208076,0.15636623,1.1777078,0.5161085,0.47265208,0.25519675,0.76315117,-0.29713812
-0.69337827,0.14145233,0.5346796,-0.7008298,-0.6699905,1.5345303,-0.15015402,0.29553664,-0.0012501776,-0.08043249,0.45068836,-0.95486987
-0.31075233,0.63852817,0.6793693,1.8334641,2.050385,2.2134497,2.7028232,0.81941146,0.99044555,1.9754465,1.2169211,-1.0944601
0.16833596,-0.2627219,-1.2098511,-0.6720661,-1.4158329,-1.978963,0.84740233,0.7369855,0.5806345,0.23611656,0.77121913,-0.47954232
-0.5419003,-1.0740772,1.3849753,0.80414915,-1.6088587,-0.50255716,1.254098,1.6296879,1.5419227,0.34894127,0.16939215,-0.44778025
0.12213295,0.7730687,-0.6021062,-0.36536092,0.46787575,1.0293489,-0.74599165,-1.7320759,-0.68621814,0.6238733,0.12692021,-0.92234534
-3.358771,1.0542386,0.74499625,-0.3878681,2.0777404,-1.8707267,0.99032795,-1.5837951,0.5352812,0.011603277,-0.61686814,-1.7988588
-1.2818764,-0.6904067,-1.4770409,0.10603237,0.64508593,-2.9561536,-1.5283898,-0.24279092,1.2376621,1.7214255,-0.026174955,-1.8165367
-0.7805038,-0.47202304,0.4060427,-1.5033779,0.68174195,0.71229666,0.52247286,2.0451994,0.283945,-0.1331359,-1.4791963,-0.37554228
-0.72782415,-0.81704795,-0.22948855,0.038099762,0.6148755,-0.7534734,-0.4951015,-0.6126888,-1.9655857,1.6286672,1.4262903,-0.5966089
-0.7034358,0.36013424,-0.15400296,0.16057917,-0.6251809,-2.2295716,-2.4165058,-1.0447135,-1.0891144,-0.5406317,-1.0633268,-1.9888924
-0.2862984,0.18807891,-0.75825775,0.01663379,1.0228163,-0.49167442,-2.2063549,0.069297135,-0.08155055,-0.4688747,0.14973947,0.45792195
-2.400647,0.11877699,1.0953168,-1.3815159,0.2026704,-1.4571822,1.8204832,1.5045307,-0.534258,0.33549118,0.12409642,1.1881247
-2.2061632,0.561878,0.6811066,0.1059647,2.6611838,-0.81388503,0.70768726,0.6890154,-0.20270126,-0.30245492,-0.011501501,0.7557824
0.11041139,0.9307591,-0.2788991,-0.47893536,-0.4719538,-1.4313074,-0.11557914,0.7273834,0.040345207,-0.766192,0.42354876,0.73892546
1.9329377,1.0278451,0.014893358,0.24161889,-0.17235713,0.8729592,0.49578276,-0.88344985,1.1865207,0.8034567,0.008275638,-0.67689687
-0.45434985,-0.81149507,-0.34219927,0.4890833,1.0378755,-0.6850926,2.103105,2.0414054,0.66173255,0.90917116,0.33720037,0.90686613
0.8109383,0.8485137,-0.12438296,1.5842105,1.033912,-0.6019211,-0.037339713,0.5318147,1.1490624,0.88375807,0.59855413,-0.2354631
-0.97981334,0.16039726,-1.3276604,0.24312276,1.9984602,-0.97839993,-1.0718578,2.0468686,1.7875886,0.057530213,0.7138408,0.34983075
-1.0077189,0.47325802,-0.6444258,0.98041826,0.8471582,-1.0895094,-0.42319354,0.016842075,-0.46910316,-0.4027593,0.12588266,-0.18057337
-1.7173599,0.6684005,0.7520782,0.55531883,0.7198583,-0.48788822,0.20847361,-1.015168,-0.5818729,1.1022148,1.7722077,1.4411873
-1.319555,1.7061208,1.5907829,0.24356757,0.9835692,-0.18869363,-0.39140067,1.2026008,1.0089974,0.81381196,2.6397805,0.59379303
0.03343321,0.39086515,0.6606869,1.4523387,0.75010175,-0.75772494,-0.5610302,0.9636966,0.50493973,-0.72399426,0.42412236,-0.9963693
0.088334724,-0.54476506,-1.0352834,1.0392667,1.8058245,-0.011718377,-0.22127067,-0.4436961,-1.3042738,-0.74752903,0.13259095,1.3887019
0.59996146,0.6290911,0.7031617,0.169924,-0.059564,0.35301283,-0.07132595,-0.51190096,-0.63137376,0.00023842017,0.28629485,-0.7869582
-0.5632806,-1.4445635,-0.82135755,-0.35203683,0.4468693,0.49313745,-1.7329003,-0.19807446,1.3133457,0.50072044,0.5132833,-1.4072485
-0.019742459,-0.55162865,-0.8719039,-0.17153275,0.8360647,0.33485827,-0.7901309,0.5492504,0.5714755,-0.15276754,1.146741,-0.44198844
-0.9467938,0.6552269,-0.4540192,-6.974336e-05,0.20485006,-0.38903424,0.3356731,-0.71075577,-0.16780922,-0.26275468,1.031831,0.2780473
-3.1041238,-1.4715908,0.3124728,-1.3142015,-1.7525083,-0.34420714,0.96610796,-1.5842974,-1.4157548,-1.2931308,-0.1998219,-0.7295328
-2.6067028,-1.3619492,1.9257054,0.6946482,-0.41725653,-0.8451523,-0.48576078,-1.8185534,0.3551331,-0.2789786,-0.43017083,-1.0210824
0.2023382,0.45389324,1.7941512,-0.32900575,-0.8363695,0.03890822,0.63662755,-0.52516156,0.81051517,0.6029976,-0.0826553,-2.810966
-1.1217374,-0.33726108,1.0276784,-0.08468187,0.41345868,-0.33671907,-0.7977569,0.29757062,2.0643907,-0.163527,-0.07758199,1.1596937
0.19748262,0.9149305,1.837944,-0.028895447,0.86254334,-1.2470458,-0.512092,0.5885921,-0.27976146,1.3763659,-0.19634579,0.51820123
-0.26635003,-0.26172954,0.5121947,0.26301086,-0.6014607,-3.5091486,-0.4267447,0.050289266,-0.28377295,1.3446863,-0.81583816,0.1587558
-0.5809022,-0.00884439,1.0402464,-1.7732716,-1.5224837,-0.07882377,0.9758645,-0.89985317,-0.8023616,1.0545567,0.2614269,-0.17861727
-1.9467239,1.4144398,2.8651836,-1.8909888,-0.04879581,-0.3720391,2.9199936,1.9097047,0.1112318,0.8078945,0.0070851687,0.34452283
-0.9094765,1.0713351,1.2175808,0.82572335,1.944699,0.75317013,0.7245517,-1.3828721,-1.1345505,-0.97446114,0.4718695,0.96854085
1.8851811,0.87427706,1.4929721,0.5645678,-0.10802872,0.82201964,-0.69639623,-1.1195235,0.024553103,0.095432684,-0.8769708,0.30283627
0.9335972,0.37547344,-0.020329801,-0.3577222,0.87216556,0.16435733,-0.23942682,0.60298055,0.3808055,1.3336643,0.06779542,0.13583787
2.0331924,1.5830314,0.42280343,0.84419453,1.1601818,1.076011,1.110708,1.0410082,-0.36338258,-1.1240908,0.93981874,0.16840753
0.20574124,1.5850133,-0.3888165,-0.14092188,-0.055784483,-0.5265601,-0.05548978,-0.33590627,1.4590677,0.6215386,-0.54426813,-1.6144768
-1.166662,0.5617908,-0.9497971,-1.83174,-1.1420219,0.17977838,1.0185094,-1.0896087,0.027277175,-0.13314356,-0.18116136,-0.9890613
0.17563806,0.72831404,-0.29881614,0.27702254,-0.39216417,0.6844891,1.1269542,-0.49600545,0.33815697,-0.16259274,0.053733636,-1.2678844
-2.0690985,-0.5511065,-0.19342786,-0.27383748,0.27827755,-0.45023763,0.14091255,-1.7116463,0.009427992,-0.74469906,0.19698755,0.84738874
-0.39799577,0.14417306,0.16857095,0.72323924,1.351074,1.3895117,1.4258832,1.3048884,1.6987519,0.75357354,1.5462216,-0.16124126
0.047917627,1.8568374,0.7678728,-0.09483857,0.9718466,-1.2213148,1.4919142,-0.5353977,-0.26899582,-0.73344123,-0.4148725,0.30234382
0.6654502,0.4346119,-0.98446697,-0.39941296,0.38232788,-0.56605214,-0.3360917,-1.7752411,-0.6304584,0.037047893,1.0715703,2.6381876
-0.3393674,-0.53790313,-1.3996763,0.46552527,1.2229828,0.6105017,2.8039024,1.4710022,1.4301825,0.7408603,1.7125418,1.0441614
0.1829982,0.051389158,-0.92402434,-0.18474343,1.1129953,-0.5549012,0.38173145,-0.23549335,-0.13234505,-0.26627353,0.23584782,-0.9359922
-1.2030901,-1.0544853,0.8039832,1.9397852,1.4659885,0.44273338,-1.2815847,-1.2776157,0.46202558,-0.7482169,0.54642606,0.012860044
0.88275015,-0.8781183,-0.79096526,1.4296249,1.5169078,0.64844,1.663813,1.7163471,0.34690836,-1.2922039,-1.0612106,0.82300353
-0.6761703,0.4779743,0.00035650464,0.4804948,0.42251,-0.70764726,1.637254,1.1919564,-0.008444152,-2.1396627,0.2295641,-0.32348338
0.03338454,0.13524826,-0.06943104,1.276765,1.0141244,-0.31862587,-0.85780394,-0.33799863,2.41933,0.6008289,1.6013356,-0.7652974
0.6591533,-0.16322759,0.33304563,1.170067,1.2314191,1.354992,-0.46080974,-1.0819814,0.94382584,1.1495174,-1.0625608,-0.3779523
0.15842074,-0.20712589,0.11581229,0.5010107,-0.09259792,-0.16260296,0.17279695,1.7045898,2.323862,1.368495,0.91837204,-0.46996614
-0.35899377,0.38558656,0.25536326,1.108946,-0.7743231,-2.1677222,-0.55444825,-0.6926009,-0.23858051,-0.11303185,-0.27032262,-0.12173365
-0.058298934,-0.13314587,0.9671639,1.5101018,0.39952016,-0.094795495,0.2838567,1.5773308,0.68232745,0.50153697,-1.281744,-0.96351796
-0.12547982,0.9328251,0.64900815,0.5584735,-0.653749,0.4960321,1.6508907,1.2431335,2.172204,0.6469559,1.0266013,0.23686284
-0.19055301,0.5887899,0.66044694,0.7022705,0.63616425,0.315816,-0.45962915,-0.93723845,0.3641953,-0.025557697,0.52228147,-1.2613068
-0.8748378,-1.0714782,-0.22025107,-0.095145956,-2.03067,-0.61101633,0.8935022,0.85484004,0.764349,0.22245978,-0.074237354,-2.4855278
-0.30818415,0.4036796,0.5660159,1.5407165,1.1688081,0.19728537,0.70019895,0.27948123,1.7620851,-0.6367166,-0.80908525,-1.3940417
0.16400635,-0.45791355,-0.8192813,1.7340486,1.0302804,1.9325308,0.83026475,-2.1193283,-0.18293713,0.11065383,1.2114141,0.16144922
-0.049965434,-0.4446211,0.752291,1.9052366,0.3140893,-0.3807889,-1.7421571,-0.9650233,0.101617396,-1.7406836,0.5042865,0.17613077
0.2470119,-0.3056478,0.44284654,0.96519184,0.39866278,1.18579,0.07247529,-0.07385161,1.5459961,1.337803,1.0161095,-0.06433706
1.3979484,0.66468245,-0.20719548,0.1461472,0.06410908,-0.6962134,1.3509471,1.2230196,0.2396676,1.0548168,-1.2779417,-1.4888332
0.22446728,-0.6157179,0.34146163,1.6469666,-1.1921579,-0.9203037,0.21268004,0.43755352,-0.04486935,-2.1236157,1.0852232,0.4514865
0.7371909,0.4224045,0.6966713,-1.1519272,-0.41788515,-0.12367498,0.26599693,1.4114347,0.566393,-0.41053075,-0.7855368,-0.34926698
-0.595791,1.1624992,1.7366194,-0.83904,1.6141909,0.16859938,-0.019203471,0.66929686,-0.3160382,2.1871762,1.9542646,0.7152319
-0.1897687,-1.5546918,1.0465308,1.0348101,-0.8351973,0.54892755,-0.9547984,-0.79287225,1.0753806,0.07251669,0.8945455,1.149649
-0.19907369,-1.6259624,0.087296434,1.3055688,-0.7545975,-0.7376067,-0.25628296,-0.76706094,-0.89414346,-0.67004013,0.04066656,0.2816215
-1.6636639,-3.1819346,-1.0132374,0.5875692,-0.8568171,-2.3281279,-1.4605526,-0.07586991,0.1917068,-0.15657327,-0.28243524,-0.09559507
0.67067266,0.25005662,0.62737787,1.6427376,1.2235909,-0.004750881,-1.4041919,-1.0229926,-0.8776901,0.5841395,1.662071,0.2198813
-0.4043189,-0.34120953,-0.20591807,1.3404188,0.9107546,1.2060028,0.07071078,1.224076,1.90895,-0.9642084,-0.3981902,-0.37168336
-1.7263167,-2.146308,-0.1298641,1.0416844,0.104104385,-0.26810187,-0.23574433,0.8657999,0.6705947,1.0707217,2.0461657,0.1570973
-1.4486513,-0.78620577,1.042177,-0.31523687,-0.8210384,-0.41357887,0.7122415,0.8175231,-0.33720562,-0.055988822,0.63602245,-1.6445935
0.2488276,-1.4876221,0.4490924,2.3907733,-0.13033223,-0.53140765,-0.07553957,1.2956485,1.2634996,0.13866211,0.8982503,0.29231098
-0.062405787,-1.1449565,0.19179347,0.35266387,-0.59721786,-0.5272119,0.1961745,0.46986184,-0.50697774,-0.7134907,-1.6074486,0.0032885694
0.1320725,-1.5009928,-1.3310592,-0.37677917,-0.4177865,-0.38395098,-0.2566728,1.120214,-0.40030622,-3.5442848,-0.61660874,0.4268883
0.20675953,-1.5067815,-0.5991251,0.021254417,0.7091321,0.0073872157,-1.6391883,0.33551228,1.0406601,0.4509043,0.83046526,1.3011787
-0.93641436,-0.6588383,0.99790865,2.2494857,1.372912,-1.1108893,-0.931788,1.3576418,2.413468,2.656468,2.259135,1.0775756
1.3760327,-0.5056485,-1.1071432,0.42490947,0.50039124,-0.28687754,-1.4425435,-0.784935,0.2172627,-1.164183,-0.8719455,0.7289362
0.13924545,-0.92842627,1.6023839,1.7881432,0.8163679,-0.7950137,-0.05435979,1.2286044,-1.1954774,-2.225357,-0.674477,0.7624939
-0.1778169,-0.81420857,1.1307604,0.2564484,-0.7289568,0.39422658,1.105112,0.88308805,1.2570455,1.9637096,1.3581873,-1.2734462
0.74440134,-0.30678698,-0.5701654,0.29928526,-0.51925576,0.66251487,0.45960814,-1.4142468,-0.7637061,-0.0951518,-0.28171223,-0.28401282
1.2162849,-0.5048209,-0.7760001,-0.7241432,-1.055059,0.8062194,1.5666941,0.18622227,-1.2677392,1.0935963,-0.44172156,-0.4964444
0.3816376,-0.12326679,-1.4615012,-0.24241757,-1.1670797,-1.4158999,0.3889654,0.38637277,-0.9353435,-1.5118896,-0.6575904,-0.94880944
0.34251398,-2.6460907,-1.6025064,-0.63606715,-0.750819,-0.5917134,-1.9987901,0.0612868,0.07071238,-1.568514,-0.59230846,-0.06346731
-0.5309873,-2.7090628,-0.76476973,-0.020628277,0.5087326,0.31480682,0.41803685,0.8884356,-0.0768146,-0.10455397,0.5151718,0.26362306
0.8549325,-0.8808264,-0.067521475,1.7123575,1.5820101,-0.44098186,-1.8302047,-0.95164853,-1.3279467,-0.31972516,0.427,-0.5962148
-0.59054977,-1.8716111,-1.4312215,0.6278235,0.9027412,-1.2544448,-1.4138447,-0.02345937,-0.80837154,-0.06881861,0.79721296,0.17768545
-1.4765532,-2.542875,-0.66201204,-1.1315058,-0.06029965,-0.5544347,0.07744122,0.51626533,-0.8792471,0.47368813,0.5390964,0.5971831
-0.90463585,-0.99048746,2.8184564,0.4533552,-0.5141802,-0.31233087,-1.5530115,-0.6449748,-1.1633503,-0.10712633,-0.4179823,-1.4625002
-1.7730588,-2.0769804,-0.84406036,-1.2454358,1.6357766,-1.063048,-1.2297944,0.27577233,-0.30146435,-0.85916305,0.14314656,0.37485513
-0.79463065,-0.82088804,-0.44386736,-1.2832826,-0.50638664,-0.25669256,0.13558166,-0.37845266,0.029866215,-0.5780304,0.49350673,-0.31526697
-0.7545842,-0.53406006,-0.3364023,0.94526684,-0.7426214,-0.4985758,0.5888168,-0.19811268,1.7664963,0.62881213,-0.20611656,-0.25880018
-0.59583586,0.4040461,0.9708977,0.8604101,0.012438354,-1.0294377,-0.4651301,-0.061503384,0.36188135,-0.3160714,-1.1532322,-2.1160417
-0.8415937,0.10037752,1.5283635,2.4372382,1.0605947,-0.017751789,1.291063,1.7488745,2.8159354,1.9087838,-0.9495668,-2.8722482
1.0407871,0.4187142,0.84206194,0.43770438,0.2846266,0.87037486,1.0218205,1.3564116,1.2168459,-0.047127508,-2.412998,0.63043875
1.0710738,-1.3245275,-1.7707258,0.76619893,-0.64845306,0.037618123,-0.13627286,-0.51516175,1.3613886,1.0912992,2.3047016,0.7839927
